season,round,date,name,venue,heat,phase,gate,rider,points,position,rank
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,13,main,,Bartosz Zmarzlik,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,13,main,,Leon Madsen,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,13,main,,Martin Vaculik,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,13,main,,Anders Thomsen,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,14,main,,Emil Sajfutdinow,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,14,main,,Artiom Łaguta,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,14,main,,Tai Woffinden,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,14,main,,Matej Žagar,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,15,main,,Maciej Janowski,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,15,main,,Max Fricke,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,15,main,,Jason Doyle,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,15,main,,Oliver Berntzon,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,16,main,,Robert Lambert,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,16,main,,Fredrik Lindgren,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,16,main,,Gleb Chugunov,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,16,main,,Krzysztof Kasprzak,0,d,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,17,main,,Leon Madsen,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,17,main,,Fredrik Lindgren,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,17,main,,Maciej Janowski,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,17,main,,Matej Žagar,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,18,main,,Anders Thomsen,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,18,main,,Max Fricke,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,18,main,,Tai Woffinden,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,18,main,,Gleb Chugunov,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,19,main,,Martin Vaculik,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,19,main,,Emil Sajfutdinow,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,19,main,,Robert Lambert,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,19,main,,Jason Doyle,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,20,main,,Artiom Łaguta,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,20,main,,Bartosz Zmarzlik,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,20,main,,Oliver Berntzon,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,20,main,,Krzysztof Kasprzak,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,21,semi,,Maciej Janowski,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,21,semi,,Emil Sajfutdinow,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,21,semi,,Leon Madsen,0,x,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,22,semi,,Artiom Łaguta,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,22,semi,,Bartosz Zmarzlik,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,22,semi,,Fredrik Lindgren,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,22,semi,,Martin Vaculik,0,4,4
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,23,final,,Bartosz Zmarzlik,3,1,1
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,23,final,,Maciej Janowski,2,2,2
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,23,final,,Artiom Łaguta,1,3,3
2021,3,2021-07-30,Grand Prix Polski we Wrocławiu,,23,final,,Emil Sajfutdinow,0,x,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,1,main,,Tai Woffinden,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,1,main,,Bartosz Zmarzlik,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,1,main,,Max Fricke,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,1,main,,Fredrik Lindgren,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,2,main,,Martin Vaculik,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,2,main,,Jason Doyle,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,2,main,,Emil Sajfutdinow,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,2,main,,Krzysztof Kasprzak,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,3,main,,Artiom Łaguta,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,3,main,,Leon Madsen,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,3,main,,Gleb Chugunov,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,3,main,,Anders Thomsen,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,4,main,,Maciej Janowski,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,4,main,,Oliver Berntzon,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,4,main,,Robert Lambert,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,4,main,,Matej Žagar,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,5,main,,Tai Woffinden,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,5,main,,Matej Žagar,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,5,main,,Martin Vaculik,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,5,main,,Gleb Chugunov,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,6,main,,Fredrik Lindgren,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,6,main,,Artiom Łaguta,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,6,main,,Oliver Berntzon,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,6,main,,Krzysztof Kasprzak,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,7,main,,Emil Sajfutdinow,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,7,main,,Leon Madsen,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,7,main,,Maciej Janowski,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,7,main,,Max Fricke,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,8,main,,Robert Lambert,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,8,main,,Bartosz Zmarzlik,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,8,main,,Jason Doyle,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,8,main,,Anders Thomsen,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,9,main,,Tai Woffinden,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,9,main,,Leon Madsen,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,9,main,,Robert Lambert,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,9,main,,Krzysztof Kasprzak,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,10,main,,Maciej Janowski,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,10,main,,Fredrik Lindgren,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,10,main,,Anders Thomsen,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,10,main,,Martin Vaculik,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,11,main,,Max Fricke,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,11,main,,Jason Doyle,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,11,main,,Gleb Chugunov,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,11,main,,Oliver Berntzon,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,12,main,,Artiom Łaguta,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,12,main,,Bartosz Zmarzlik,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,12,main,,Matej Žagar,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,12,main,,Emil Sajfutdinow,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,13,main,,Emil Sajfutdinow,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,13,main,,Tai Woffinden,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,13,main,,Oliver Berntzon,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,13,main,,Anders Thomsen,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,14,main,,Leon Madsen,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,14,main,,Jason Doyle,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,14,main,,Fredrik Lindgren,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,14,main,,Matej Žagar,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,15,main,,Artiom Łaguta,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,15,main,,Robert Lambert,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,15,main,,Max Fricke,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,15,main,,Martin Vaculik,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,16,main,,Bartosz Zmarzlik,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,16,main,,Maciej Janowski,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,16,main,,Krzysztof Kasprzak,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,16,main,,Gleb Chugunov,0,d,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,17,main,,Tai Woffinden,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,17,main,,Artiom Łaguta,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,17,main,,Maciej Janowski,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,17,main,,Bartlomiej Kowalski,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,17,main,,Tobiasz Musielak,,t,5
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,18,main,,Gleb Chugunov,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,18,main,,Robert Lambert,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,18,main,,Fredrik Lindgren,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,18,main,,Emil Sajfutdinow,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,19,main,,Anders Thomsen,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,19,main,,Max Fricke,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,19,main,,Matej Žagar,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,19,main,,Krzysztof Kasprzak,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,20,main,,Bartosz Zmarzlik,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,20,main,,Leon Madsen,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,20,main,,Martin Vaculik,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,20,main,,Oliver Berntzon,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,21,semi,,Leon Madsen,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,21,semi,,Tai Woffinden,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,21,semi,,Emil Sajfutdinow,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,21,semi,,Robert Lambert,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,22,semi,,Bartosz Zmarzlik,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,22,semi,,Artiom Łaguta,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,22,semi,,Max Fricke,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,22,semi,,Maciej Janowski,0,4,4
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,23,final,,Bartosz Zmarzlik,3,1,1
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,23,final,,Artiom Łaguta,2,2,2
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,23,final,,Leon Madsen,1,3,3
2021,4,2021-07-31,Grand Prix Polski we Wrocławiu,,23,final,,Tai Woffinden,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,1,main,,Tai Woffinden,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,1,main,,Fredrik Lindgren,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,1,main,,Maciej Janowski,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,1,main,,Emil Sajfutdinow,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,2,main,,Bartosz Zmarzlik,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,2,main,,Martin Vaculik,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,2,main,,Max Fricke,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,2,main,,Oliver Berntzon,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,3,main,,Dominik Kubera,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,3,main,,Leon Madsen,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,3,main,,Anders Thomsen,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,3,main,,Wiktor Lampart,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,3,main,,Robert Lambert,,x,5
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,4,main,,Artiom Łaguta,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,4,main,,Matej Žagar,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,4,main,,Jason Doyle,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,4,main,,Krzysztof Kasprzak,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,5,main,,Max Fricke,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,5,main,,Matej Žagar,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,5,main,,Maciej Janowski,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,5,main,,Robert Lambert,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,6,main,,Bartosz Zmarzlik,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,6,main,,Artiom Łaguta,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,6,main,,Emil Sajfutdinow,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,6,main,,Leon Madsen,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,7,main,,Jason Doyle,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,7,main,,Dominik Kubera,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,7,main,,Tai Woffinden,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,7,main,,Oliver Berntzon,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,8,main,,Fredrik Lindgren,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,8,main,,Anders Thomsen,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,8,main,,Krzysztof Kasprzak,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,8,main,,Martin Vaculik,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,9,main,,Dominik Kubera,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,9,main,,Bartosz Zmarzlik,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,9,main,,Krzysztof Kasprzak,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,9,main,,Maciej Janowski,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,10,main,,Jason Doyle,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,10,main,,Emil Sajfutdinow,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,10,main,,Max Fricke,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,10,main,,Anders Thomsen,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,11,main,,Artiom Łaguta,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,11,main,,Tai Woffinden,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,11,main,,Robert Lambert,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,11,main,,Martin Vaculik,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,12,main,,Fredrik Lindgren,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,12,main,,Leon Madsen,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,12,main,,Matej Žagar,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,12,main,,Oliver Berntzon,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,13,main,,Artiom Łaguta,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,13,main,,Maciej Janowski,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,13,main,,Oliver Berntzon,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,13,main,,Anders Thomsen,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,14,main,,Emil Sajfutdinow,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,14,main,,Dominik Kubera,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,14,main,,Matej Žagar,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,14,main,,Martin Vaculik,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,15,main,,Leon Madsen,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,15,main,,Max Fricke,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,15,main,,Tai Woffinden,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,15,main,,Krzysztof Kasprzak,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,16,main,,Jason Doyle,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,16,main,,Robert Lambert,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,16,main,,Bartosz Zmarzlik,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,16,main,,Fredrik Lindgren,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,17,main,,Martin Vaculik,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,17,main,,Leon Madsen,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,17,main,,Maciej Janowski,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,17,main,,Jason Doyle,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,18,main,,Robert Lambert,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,18,main,,Krzysztof Kasprzak,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,18,main,,Emil Sajfutdinow,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,18,main,,Oliver Berntzon,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,19,main,,Bartosz Zmarzlik,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,19,main,,Tai Woffinden,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,19,main,,Matej Žagar,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,19,main,,Anders Thomsen,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,20,main,,Fredrik Lindgren,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,20,main,,Dominik Kubera,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,20,main,,Artiom Łaguta,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,20,main,,Max Fricke,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,21,semi,,Bartosz Zmarzlik,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,21,semi,,Fredrik Lindgren,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,21,semi,,Tai Woffinden,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,21,semi,,Leon Madsen,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,22,semi,,Artiom Łaguta,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,22,semi,,Dominik Kubera,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,22,semi,,Jason Doyle,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,22,semi,,Emil Sajfutdinow,0,4,4
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,23,final,,Bartosz Zmarzlik,3,1,1
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,23,final,,Dominik Kubera,2,2,2
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,23,final,,Fredrik Lindgren,1,3,3
2021,5,2021-08-06,Grand Prix Polski w Lublinie,Lublinie,23,final,,Artiom Łaguta,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,1,main,,Fredrik Lindgren,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,1,main,,Emil Sajfutdinow,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,1,main,,Anders Thomsen,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,1,main,,Krzysztof Kasprzak,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,2,main,,Bartosz Zmarzlik,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,2,main,,Robert Lambert,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,2,main,,Maciej Janowski,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,2,main,,Jason Doyle,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,3,main,,Dominik Kubera,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,3,main,,Martin Vaculik,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,3,main,,Matej Žagar,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,3,main,,Oliver Berntzon,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,4,main,,Artiom Łaguta,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,4,main,,Tai Woffinden,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,4,main,,Max Fricke,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,4,main,,Leon Madsen,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,5,main,,Artiom Łaguta,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,5,main,,Krzysztof Kasprzak,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,5,main,,Robert Lambert,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,5,main,,Oliver Berntzon,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,6,main,,Martin Vaculik,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,6,main,,Emil Sajfutdinow,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,6,main,,Maciej Janowski,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,6,main,,Max Fricke,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,7,main,,Tai Woffinden,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,7,main,,Anders Thomsen,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,7,main,,Matej Žagar,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,7,main,,Jason Doyle,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,8,main,,Bartosz Zmarzlik,3,1,1
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,8,main,,Fredrik Lindgren,2,2,2
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,8,main,,Leon Madsen,1,3,3
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,8,main,,Dominik Kubera,0,4,4
2021,6,2021-08-07,Grand Prix Polski w Lublinie,Lublinie,9,main,,Leon Madsen,3,1,1
